disc_year,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_insol,pl_eqt,pl_ratror,st_teff,sy_dist
2011,1,0,0,1,0,0,0,0,0,0,9.24323029,,15.397,,,180.87,935,,5880,844.061
2011,1,0,0,1,0,0,0,0,0,0,9.24285,0.09,,1366.669,0.59,,,,,844.061
2011,1,0,0,1,0,0,0,0,0,0,9.24318,0.0891,11.209,1315.8162,,,1024,0.0884,,844.061
2011,1,0,0,1,0,0,0,0,0,0,9.24285,0.0892,13.002,1608.2198,,,1100,,5880,844.061
2011,1,0,0,1,0,0,0,0,0,0,9.24285,0.0902,9.42,1347.54,0.562,,1002,0.0842,5880,844.061
2018,1,0,0,0,0,0,0,0,0,0,1675,2.9,,5403.11,0.6,,,,,844.061
2012,1,0,0,1,0,0,0,0,0,0,2.72474,0.0416,14.572,705.5826,0.39,,,,6200,
2012,1,0,0,1,0,0,0,0,0,0,2.72474,0.0417,14.572,718.2958,0,,,0.067,6200,
2014,1,0,0,1,0,0,0,0,0,0,9.75598,0.092,4.88,12.2,0.077,,885,0.03927,5939,627.158
2011,1,0,0,1,0,0,0,0,0,0,3.6313,0.048,11.77,889.9,0.16,,1660,0.0671,5900,1060.97
2011,1,0,0,1,0,0,0,0,0,0,3.6313,0.04809,13.227,972.5598,,,1710,,5900,1060.97
2011,1,0,0,1,0,0,0,0,0,0,3.6313,0.0484,11.769,982.0947,0.16,,,,5900,1060.97
2014,1,0,0,1,0,0,0,0,0,0,5.1134,0.056,3.7,5.7,0,,1070,0.037,4950,591.555
2014,1,0,0,1,0,0,0,0,0,0,11.759,0.098,5,28,0,,850,0.05,4950,591.555
2013,1,0,0,1,0,0,0,0,0,0,4.86069,0.0578,12.11,85.81,0,,1330,0.085,6040,1103.48
2013,1,0,0,1,0,0,0,0,0,0,4.86069,0.05789,12.106,93.12419,0.22,,,,6040,1103.48
2013,1,0,0,1,0,0,0,0,0,0,4.20474,0.0525,14.123,184.3414,0.41,,,,5590,1045.18
2013,1,0,0,1,0,0,0,0,0,0,4.20474,0.0526,14.12,165.26,0,,1600,0.0718,5590,1045.18
2014,1,0,0,1,0,0,0,0,0,0,3.57532,0.0476,11.287,3302.11,0.065,,1500,0.099,5900,1010.28
2014,1,0,0,1,0,0,0,0,0,0,3.57532,0.0467,11.287,3273.649,0.034,,,,5900,1010.28
2015,1,0,0,1,0,0,0,0,0,0,5.20851,0.0603,10.705,153.82972,0.047,,,0.0551,5150,766.183
2015,1,0,0,1,0,0,0,0,0,0,5.20851,0.059,10.705,152.87623,0.071,,,,5150,766.183
2015,1,0,0,1,0,0,0,0,0,0,2.85057,0.039,10.088,266.9772,0.12,,,,5260,806.507
2015,1,0,0,1,0,0,0,0,0,0,2.85057,0.0386,10.088,270.1555,0.082,,,0.1028,5260,806.507
2015,1,0,0,1,0,0,0,0,0,0,2.8505615,,,,,,,0.1105,5268,806.507
2008,1,0,0,1,0,0,0,0,0,0,4.2567994,0.0574,11.321,6814.2752,0.016,,,,6740,768.771
2008,1,0,0,1,0,0,0,0,0,0,,,,,,,,0.0641,6558,768.771
2008,1,0,0,1,0,0,0,0,0,0,4.2567994,0.05783,11.624,6979.5468,,,1695,,6740,768.771
2008,1,0,0,1,0,0,0,0,0,0,4.2567994,0.05694,11.135,6747.5309,0.008,,,0.06632,,768.771
2008,1,0,0,1,0,0,0,0,0,0,4.2568,,11.32,6883.91,0,,,0.0663,6740,768.771
2020,1,0,0,1,0,0,0,0,0,0,9.06005,0.0844,11.31,921.707,0.007,,,0.114,5650,1032.23
2020,1,0,0,1,0,0,0,0,0,0,4.62941,0.0586,16.365,266.9772,0.02,,,0.0699,5700,2005.76
2022,1,0,0,1,0,0,0,0,0,0,3.22748,0.0429,18.831,349.61125,0,,1747,,6390,1123.21
2022,1,0,0,1,0,0,0,0,0,0,5.616531,0.066,15.805,216.12332,0,,1567,,6730,925.958
2008,1,0,0,1,0,0,0,0,0,0,9.20205,0.09025,13.339,223.43449,0.14,,,,6190,726.412
2008,1,0,0,1,0,0,0,0,0,0,9.20205,0.0912,13.002,232.33373,,,1058,,6190,726.412
2008,1,0,0,1,0,0,0,0,0,0,9.20205,0.09,13.34,228.83,0,,1074,0.1047,6190,726.412
2008,1,0,0,1,0,0,0,0,0,0,9.20164964,,13.437,,,203.95,964,,6190,726.412
2009,1,0,0,1,0,0,0,0,0,0,4.0379156,,,,,,,,,882.472
2009,1,0,0,1,0,0,0,0,0,0,4.0378962,0.04947,15.558,148.42,0.09,,1438,,6100,882.472
2009,1,0,0,1,0,0,0,0,0,0,4.0378962,0.05004,13.249,149.3801,,,1348,,6100,882.472
2009,1,0,0,1,0,0,0,0,0,0,4.0378962,0.04963,15.558,151.92274,0.087,,,,6100,882.472
2009,1,0,0,1,0,0,0,0,0,0,4.0379156,0.0495,14.079,145.88397,,,1397,0.1155,,882.472
2009,1,0,0,1,0,0,0,0,0,0,4.03790124,,18.383,,,786.29,1351,,6100,882.472
2009,1,0,0,1,0,0,0,0,0,0,8.8866287,,,,,,,,,645.294
2009,1,0,0,1,0,0,0,0,0,0,8.886593,0.0855,13.068,940.74,0.1,,1017,0.1169,6090,645.294
2009,1,0,0,1,0,0,0,0,0,0,8.886593,0.0854,13.07,937.5985,0.18,,,,6090,645.294
2009,1,0,0,1,0,0,0,0,0,0,8.886593,0.0855,13.283,940.7768,,,1025,,6090,645.294
2009,1,0,0,1,0,0,0,0,0,0,0.85359163,,1.681,4.07661,0,,,,5275,159.906
2009,1,0,0,1,0,0,0,0,0,0,0.854,,1.58,4.6,,,,0.0172,5313,159.906
2009,1,0,0,1,0,0,0,0,0,0,0.853585,0.0169,1.861,6.99226,,,1910,,5250,159.906
2009,1,0,0,1,0,0,0,0,0,0,0.85359159,0.017016,1.585,5.74,0,,1756,0.01784,5259,159.906
2009,1,0,0,1,0,0,0,0,0,0,0.853585,0.017,,4.8,0,,,,5256,159.906
2009,1,0,0,1,0,0,0,0,0,0,0.85359165,0.017,,4.73,0.12,,,,5256,159.906
2009,1,0,0,1,0,0,0,0,0,0,0.853585,0.0172,1.68,21,,,,0.0187,5275,159.906
2009,1,0,0,1,0,0,0,0,0,0,0.8535,,1.528,6.056,,,,,5250,159.906
2009,1,0,0,0,0,0,0,0,0,0,3.697,,,13.289,,,,,5250,159.906
2009,1,0,0,0,0,0,0,0,0,0,3.698,0.046,,8.4,0,,,,5256,159.906
2009,1,0,0,0,0,0,0,0,0,0,3.7,0.045,,13.56,0.12,,,,5256,159.906
2022,1,0,0,0,0,0,0,0,0,0,8.966,,,17.142,,,,,5250,159.906
2010,1,0,0,1,0,0,0,0,0,0,6.212445,0.0636,6.938,69.28694,,,870,0.0849,,322.037
2010,1,0,0,1,0,0,0,0,0,0,6.21229,0.063,6.39,69.92,0,,,0.075,5080,322.037
2010,1,0,0,1,0,0,0,0,0,0,6.21229,0.0633,7.981,68.65128,,,922,,5080,322.037
2010,1,0,0,1,0,0,0,0,0,0,6.212381,0.06339,6.389,69.28694,0.19,,,,5080,322.037
2009,1,0,0,1,0,0,0,0,0,0,95.2738,0.407,11.77,266.97,0.11,,,0.115,5625,412.98
2009,1,0,0,1,0,0,0,0,0,0,95.272725,,,,,,,,,412.98
2009,1,0,0,1,0,0,0,0,0,0,95.272656,0.4029,11.949,268.88418,0.134,,,,5625,412.98
2009,1,0,0,1,0,0,0,0,0,0,95.272656,0.4021,11.949,266.9772,0.133,,420,0.11402,5625,412.98
2009,1,0,0,1,0,0,0,0,0,0,95.2738,0.4027,11.624,262.52758,,,413,,5625,412.98
2017,1,0,0,1,0,0,0,0,0,0,6.7183678,,,,,,,0.0597,5970,576.683
2017,1,0,0,1,0,0,0,0,0,0,6.71837,0.071,6.389,47.6745,,132.26,938,0.054,5970,576.683
2018,0,0,0,0,0,0,0,1,0,0,4098.1,5.75,,3823.2733,0,,,,,30.5225
2013,0,0,0,0,1,0,0,0,0,0,246.36,0.36,,9057.77,0.345,,,,,
2004,0,0,0,0,0,0,0,0,1,0,,330,,3496,,,,,,134.846
2004,0,0,0,0,0,0,0,0,1,0,,,30.264,3496.13,,,2200,,4371,134.846
2019,1,0,0,0,0,0,0,0,0,0,18.57,0.1462,,24.27,0.083,,877,,6196,62.5388
2019,1,0,0,0,0,0,0,0,0,0,6.584,0.0733,,9.6,0.057,,1239,,6196,62.5388
2019,1,0,0,0,0,0,0,0,0,0,2.882,0.0422,,3.35,0.07,,1632,,6196,62.5388
2019,1,0,0,0,0,0,0,0,0,0,5.516,0.0651,,4.13,0.07,,1314,,6196,62.5388
2019,1,0,0,0,0,0,0,0,0,0,5.2072,0.0664,,138.89171,0.078,,1000,,6500,137.94
2019,1,0,0,0,0,0,0,0,0,0,6.6732,0.0662,,2.58,0.14,,854,,5138,45.23
2019,1,0,0,0,0,0,0,0,0,0,6.6736,0.0662,,2.58,0,,854,,,45.23
2009,0,0,0,0,0,0,0,1,0,0,8693,8.6,,1995.88832,,,,,,305.684
2009,0,0,0,0,0,0,0,1,0,0,10220,8.19,,1922.79,0.39,,,,,305.684
2019,0,0,0,1,0,0,0,0,0,0,8.138268,,5.7,,0,,850,0.05419,5428,44.0622
2019,0,0,0,1,0,0,0,0,0,0,8.1387,,5.63,413.179,,,,0.05972,5542,44.0622
2019,0,0,0,1,0,0,0,0,0,0,8.13822434,,6.496,,,115.83,837,,5414,44.0622
2020,0,0,0,1,0,0,0,0,0,0,6.7987,0.0349,1.047,,0,,,0.034,3648,
2019,0,0,0,1,0,0,0,0,0,0,28.1656,,1.87,,,,,0.0458,,159.259
2019,0,0,0,1,0,0,0,0,0,0,28.1696,,2.2,,,,,0.054,,159.259
2021,0,0,0,1,0,0,0,0,0,0,0.72091,,1.5,,,,,0.0142,5633,706.391
2019,0,0,0,1,0,0,0,0,0,0,2.13174,,0.692,,,,,0.0115,,253.026
2021,0,0,0,1,0,0,0,0,0,0,0.877214,,1.3,,,,,0.0126,5820,232.1
2021,0,0,0,1,0,0,0,0,0,0,0.877183,,1.406,,,,,0.01382,5705,232.1
2021,0,0,0,1,0,0,0,0,0,0,0.87703,,1.2,,,,1874,0.0114,5711.17,232.1
2019,0,0,0,1,0,0,0,0,0,0,3.80464,,1.22,,,,,0.0093,,476.882
2019,0,0,0,1,0,0,0,0,0,0,2.71578,,1.03,,,,,0.015,,334.967
2020,0,0,0,1,0,0,0,0,0,0,2.0478,0.0296,0.908,,0,,,0.0127,4520,
2019,0,0,0,1,0,0,0,0,0,0,3.96151,,1,,,,,0.0168,,257.443
2019,0,0,0,1,0,0,0,0,0,0,3.96165,,1.48,,,,,0.0214,,257.443
2019,0,0,0,1,0,0,0,0,0,0,4.16888,,1.41,,,,,0.0205,,436.488
2019,0,0,0,1,0,0,0,0,0,0,4.1698,0.035,1.04,,,,,0.0152,5053,436.488
2019,0,0,0,1,0,0,0,0,0,0,4.16959,,1.1,,,,,0.016,,436.488
2019,0,0,0,1,0,0,0,0,0,0,8.050722,,1.31,,,,961,0.01258,5502.7,243.935
2019,0,0,0,1,0,0,0,0,0,0,8.0516,,1.62,,,,,0.0164,,243.935
2019,0,0,0,1,0,0,0,0,0,0,8.0468,,1.18,,,,,0.0124,,243.935
2019,0,0,0,1,0,0,0,0,0,0,4.50756,,1.7,,,,,0.0147,,369.888
2019,0,0,0,1,0,0,0,0,0,0,4.50717,,1.44,,,,,0.016,,369.888
2021,0,0,0,1,0,0,0,0,0,0,0.9116567,,1.35,,,,,0.01593,5648,369.888
2021,0,0,0,1,0,0,0,0,0,0,0.911618,,1.16,,,,,0.0129,,369.888
2021,0,0,0,1,0,0,0,0,0,0,0.911724,,1.4,,,,,0.0117,5724,369.888
2021,0,0,0,1,0,0,0,0,0,0,14.641541,,2.94,,,,,0.03369,5648,369.888
2021,0,0,0,1,0,0,0,0,0,0,14.637,,4,,,,,0.0249,6438,369.888
2021,0,0,0,1,0,0,0,0,0,0,14.6435,,2.52,,,,,0.0281,,369.888
2021,0,0,0,1,0,0,0,0,0,0,14.647531,,2.6,,,,,0.0217,5724,369.888
2019,0,0,0,1,0,0,0,0,0,0,2.87814,,1.01,,,,,0.0405,,161.365
2019,0,0,0,1,0,0,0,0,0,0,5.2986,,1.7,,,,,0.0303,4114,451.769
2019,0,0,0,1,0,0,0,0,0,0,5.29711,,1.62,,,,,0.0294,,451.769
2019,0,0,0,1,0,0,0,0,0,0,5.29853,,3.32,,,,,0.0455,,451.769
2021,0,0,0,1,0,0,0,0,0,0,0.35490972,,1.45,,,,,0.02145,3893,451.769
2021,0,0,0,1,0,0,0,0,0,0,0.354884,,1.2,,,,,0.0223,4114,451.769
2019,0,0,0,1,0,0,0,0,0,0,2.25558,,2,,,,,0.0501,,109.888
2019,0,0,0,1,0,0,0,0,0,0,2.255436,,1,,,,,0.0383,3297,109.888
2019,0,0,0,1,0,0,0,0,0,0,2.25372,,0.9,,,,,0.0225,,109.888
2019,0,0,0,1,0,0,0,0,0,0,1.58316,,1.22,,,,,0.0168,,314.35
2019,0,0,0,1,0,0,0,0,0,0,1.58252,,0.96,,,,,0.0133,,314.35
2022,0,0,0,1,0,0,0,0,0,0,17.5125,,2.15,,,,,0.0294,,314.35
2022,0,0,0,1,0,0,0,0,0,0,17.501662,,2.63,,,,,0.03159,4749,314.35
2022,0,0,0,1,0,0,0,0,0,0,17.515472,,2.094,,,,,0.0253,4752,314.35
2016,0,0,0,1,0,0,0,0,0,0,21.1595,,,,,,,,3811,186.197
2016,0,0,0,1,0,0,0,0,0,0,21.169619,,2.2,,0.18,,,0.0336,3880,186.197
2016,0,0,0,1,0,0,0,0,0,0,21.169861,0.131,1.98,,0.06,3.5,,0.03182,4148.21,186.197
2016,0,0,0,1,0,0,0,0,0,0,21.17623917,,,,,,,,3811,186.197
2016,0,0,0,1,0,0,0,0,0,0,21.1686,,2.18,,,,,0.0311,,186.197
2016,0,0,0,1,0,0,0,0,0,0,21.1701963,0.1195,1.92,,,,431,0.0303,4057,186.197
2018,1,0,0,1,0,0,0,0,0,0,19.50735025,,,,,,,,6128,181.69
2018,1,0,0,1,0,0,0,0,0,0,19.491795,,5.847,,,,,0.03801,6046,181.69
2018,1,0,0,1,0,0,0,0,0,0,19.49213,0.148,6.12,27,0,,886,0.0407,6025,181.69
2018,1,0,0,1,0,0,0,0,0,0,19.49221,0.1493,5.76,,,,817,0.0379,6069,181.69
2018,1,0,0,1,0,0,0,0,0,0,19.491,,,,,,,0.03717,6128,181.69
2018,1,0,0,1,0,0,0,0,0,0,19.49183,,5.96,,,,,0.039,,181.69
2018,1,0,0,1,0,0,0,0,0,0,19.492132,,6,,,,,0.0373,,181.69
2018,1,0,0,1,0,0,0,0,0,0,19.4921473,,5.507,,,31.91,662,,6128,181.69
2018,1,0,0,1,0,0,0,0,0,0,19.491965,,6.8,,,,,,6320,181.69
2019,0,0,0,1,0,0,0,0,0,0,2.28896,,1.83,,,,,0.0224,,418.395
2019,0,0,0,1,0,0,0,0,0,0,2.289363,,1.48,,,,1149,0.0169,5171,418.395
2019,0,0,0,1,0,0,0,0,0,0,2.28943,,1.323,,,,,0.0162,,418.395
2016,0,0,0,1,0,0,0,0,0,0,5.21378,,2.29,,,,,0.028,,418.395
2016,0,0,0,1,0,0,0,0,0,0,5.213,,,,,,,0.02662,5008,418.395
2016,0,0,0,1,0,0,0,0,0,0,5.213965,,2.27,,,,866,0.0258,5171,418.395
2019,0,0,0,1,0,0,0,0,0,0,18.0971,,2.21,,,,,0.0165,,611.804
2019,0,0,0,1,0,0,0,0,0,0,18.0983,,2.17,,,,,0.0148,,611.804
2019,0,0,0,1,0,0,0,0,0,0,34.885,,1.6,,,,,0.0193,,283.29
2019,0,0,0,1,0,0,0,0,0,0,15.2841,,1.39,,,,,0.013,,320.07
2019,0,0,0,1,0,0,0,0,0,0,15.2841,,1.12,,,,,0.0108,,320.07
2019,0,0,0,1,0,0,0,0,0,0,15.28078,,1.26,,,,756,0.0117,6004,320.07
2016,0,0,0,1,0,0,0,0,0,0,23.226,,,,,,,0.02166,6055,320.07
2016,0,0,0,1,0,0,0,0,0,0,23.24110566,,,,,,,,6055,320.07
2016,0,0,0,1,0,0,0,0,0,0,23.226001,,2.245,,,,,0.0216,5928,320.07
2016,0,0,0,1,0,0,0,0,0,0,23.2259,,2.31,,,,,0.0217,,320.07
2016,0,0,0,1,0,0,0,0,0,0,23.226,,2.3,,,,,0.022,,320.07
2016,0,0,0,1,0,0,0,0,0,0,23.228555,,2.32,,,,658,0.0215,6004,320.07
2021,0,0,0,1,0,0,0,0,0,0,0.578657,,1.2,,,,,0.0114,5765,561.929
2021,0,0,0,1,0,0,0,0,0,0,11.811437,,2.3,,,,,0.0226,5765,561.929
2021,0,0,0,1,0,0,0,0,0,0,11.81387,,2.67,,,,,0.0258,,561.929
2019,0,0,0,1,0,0,0,0,0,0,13.603,,,,,,,0.03481,4581,336.25
2019,0,0,0,1,0,0,0,0,0,0,13.60697954,,,,,,,,4581,336.25
2019,0,0,0,1,0,0,0,0,0,0,13.603,0.098,2.586,,0.2,,536,0.0352,4684,336.25
2019,0,0,0,1,0,0,0,0,0,0,65.55,0.28,2.69,,0.2,,316,0.0366,4684,336.25
2021,0,0,0,1,0,0,0,0,0,0,0.762406,,0.99,,,,,0.01,5620,624.512
2019,0,0,0,1,0,0,0,0,0,0,0.70531,,1.48,,,,,0.0146,,496.289
2019,0,0,0,1,0,0,0,0,0,0,0.70531,,1.6,,,,,0.0145,5499,496.289
2019,0,0,0,1,0,0,0,0,0,0,0.705386,,1.73,,,,,0.0156,,496.289
2016,1,0,0,1,0,0,0,0,0,0,0.571285,,1.816,,,,,0.01633,,244.59
2016,1,0,0,1,0,0,0,0,0,0,0.571292,0.0116,1.52,8.36,0,,2333,0.01601,5470,244.59
2016,1,0,0,1,0,0,0,0,0,0,0.571212,,1.6,,,,,0.0157,5613,244.59
2016,1,0,0,1,0,0,0,0,0,0,0.571331,0.0134,1.82,,,,2119,0.0171,5617,244.59
2016,1,0,0,1,0,0,0,0,0,0,0.571336,,1.8,,,,,0.0174,,244.59
2016,1,0,0,1,0,0,0,0,0,0,0.571308,,1.46,,0,,,0.0161,5590,244.59
2016,1,0,0,1,0,0,0,0,0,0,0.571336,0.01312,1.82,9,,4293,2063,0.01745,5496,244.59
2016,1,0,0,1,0,0,0,0,0,0,0.571,,1.712,7.72,,,,0.01598,5496,244.59
2016,1,0,0,1,0,0,0,0,0,0,0.571299,,1.669,,,,,0.01688,5590,244.59
2016,1,0,0,1,0,0,0,0,0,0,13.339079,0.1091,2.73,,,,741,0.0256,5617,244.59
2016,1,0,0,1,0,0,0,0,0,0,13.341245,,2.53,,0,,,0.028,5590,244.59
2016,1,0,0,1,0,0,0,0,0,0,13.339746,,2.705,,,,,0.02736,5590,244.59
2016,1,0,0,1,0,0,0,0,0,0,13.3387,0.1071,2.77,5.7,,64,722,0.0265,5496,244.59
2016,1,0,0,1,0,0,0,0,0,0,13.334615,,2.2,,,,,0.0209,5613,244.59
2016,1,0,0,1,0,0,0,0,0,0,13.338687,,2.8,,,,,0.0265,,244.59
2016,1,0,0,1,0,0,0,0,0,0,13.33877,,3.79,,,,,0.0341,,244.59
2016,1,0,0,1,0,0,0,0,0,0,13.3397,0.105,2.5,5.8,0.18,,774,0.02632,5470,244.59
2021,0,0,0,1,0,0,0,0,0,0,0.728113,,1.1,,,,,0.0299,3782,150.124
2021,0,0,0,1,0,0,0,0,0,0,0.72813,,1.27,,,,932,0.0273,3506,150.124
2018,1,0,0,1,0,0,0,0,0,0,6.180235,0.07229,11.781,953.49,,642,1401,0.0681,6202,372.632
2018,1,0,0,1,0,0,0,0,0,0,6.1802675,,13.274,,,519.97,1330,,6513,372.632
2018,1,0,0,1,0,0,0,0,0,0,3650,4.5,12.442,4131.79,0,0.19,183,0.042,4898,551.886
2020,1,0,0,1,0,0,0,0,0,0,3.5951,0.047,1.95,8.75,0.06,1037,1616,0.0104,5430,321.296
2020,1,0,0,1,0,0,0,0,0,0,15.624,0.13,3.67,14.67,0.07,160,990,0.0197,5430,321.296
2020,1,0,0,1,0,0,0,0,0,0,35.747,0.22,3.94,10.18,0.15,53,752,0.0211,5430,321.296
2008,0,0,0,0,0,0,0,0,1,0,,800,,5085.28,,,2375,,2838,
2021,1,0,0,0,0,0,0,0,0,0,2.30538,0.02279,,2.5,,20.5,587,,3326,16.009
2021,1,0,0,0,0,0,0,0,0,0,8.0518,0.0525,,3.75,,3.87,387,,3326,16.009
2019,0,0,0,1,0,0,0,0,0,0,5.7459945,,2.061,,,4,393,,3413,27.9276
2019,0,0,0,1,0,0,0,0,0,0,5.745912,,,,,,,,3390,27.9276
2019,0,0,0,1,0,0,0,0,0,0,5.746007,0.0385,2.025,11.7,0,7.2,456,0.0605,3348,27.9276
2022,1,0,0,0,0,0,0,0,0,0,10.3465,0.0457,,1.08,,0.67,231,,3024,4.84867
2022,1,0,0,0,0,0,0,0,0,0,21.202,0.0738,,1.36,,0.26,182,,3024,4.84867
2020,1,0,0,0,0,0,0,0,0,0,3.204,0.021,,1.37,0.31,3.8,,,2953,3.67278
2020,1,0,0,0,0,0,0,0,0,0,6.689,0.035,,1.74,0.29,1.4,,,2953,3.67278
2020,1,0,0,0,0,0,0,0,0,0,13.031,0.054,,1.64,0.53,0.6,,,2953,3.67278
2015,1,0,0,1,0,0,0,0,0,0,1.62893,,1.16,1.62,0,,409,0.0512,3270,12.613
2015,1,0,0,1,0,0,0,0,0,0,,,,1.58,,,,,,12.613
2015,1,0,0,1,0,0,0,0,0,0,1.6289287,0.01533,1.43,1.63,,,644,0.05041,,12.613
2015,1,0,0,1,0,0,0,0,0,0,1.628931,0.0153,1.13,1.66,0.22,,529,,3270,12.613
2015,1,0,0,1,0,0,0,0,0,0,1.6289322,,1.215,,,20.96,546,,3202,12.613
2018,1,0,0,0,0,0,0,0,0,0,8.929,0.0476,,2.64,0.27,,300,,3270,12.613
2010,1,0,0,0,0,0,0,0,0,0,41.397,0.163506,,94.7094,0.314,,,,3287,11.0143
2010,1,0,0,0,0,0,0,0,0,0,41.38,0.166,,96.7,0.38,,,,3287,11.0143
2010,1,0,0,0,0,0,0,0,0,0,41.375,0.1686,,107.74383,0.366,,,,3357.57,11.0143
2017,1,0,0,0,0,0,0,0,0,0,532.58,0.912,,68.06,0.342,,,,3287,11.0143
2017,1,0,0,0,0,0,0,0,0,0,535.9,0.9302,,82.63539,0.27,,,,3357.57,11.0143
2023,1,0,0,0,0,0,0,0,0,0,389.7,0.5714,,10.62,,,,,3280,8.03625
2009,1,0,0,1,0,0,0,0,0,0,1.58040487,,2.74,6.37,,,547,0.1195,2949,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.58040433,0.0149,2.742,8.17,0.063,21,596,,3250,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.58040465,,,,0,,,,3074,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.5804049,,2.64,,,,,0.1171,,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.5804043,,2.61,,,,,,,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.58040417,,,,,,604,,3250,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.58040481,,,,,,,,3026,14.6427
2009,1,0,0,1,0,0,0,0,0,0,,,,,,,,0.116,3026,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.5803925,,2.678,6.55,0.14,,555,0.1162,3026,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.58040835,,,,,,,,3074,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.58040454,,,,,,,,3026,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.58040482,,2.27,6.43,,,,0.1161,,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.58040482,,2.65,6.45,,,,0.1161,3170,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.58040456,0.01411,2.847,6.26125,,,,,3026,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.58040481,,,,,,,,3000,14.6427
2009,1,0,0,1,0,0,0,0,0,0,1.58040494,,,,0,,,,3074,14.6427
2020,1,0,0,1,0,0,0,0,0,0,0.5182418,,,,,,,0.0276,3458,20.373
2020,1,0,0,1,0,0,0,0,0,0,0.5182416,0.00915,1.18,1.32,,233,,0.0277,3458,20.373
2020,1,0,0,1,0,0,0,0,0,0,0.5182349,0.00916,1.193,2.09,0,,1089,0.02802,3458,20.373
2020,1,0,0,1,0,0,0,0,0,0,0.51823846,,1.14,,,255.14,1019,,3325,20.373
2018,1,0,0,0,0,0,0,0,0,0,3.6511,0.026,,7.4,0.04,,,,3236,10.2525
2019,1,0,0,1,0,0,0,0,0,0,35.61253,0.1915,2.61,22.7,0.188,,422,0.035,4640,16.32
2019,1,0,0,1,0,0,0,0,0,0,35.61344463,,2.629,,,5.62,393,,4628.53,16.32
2019,1,0,0,1,0,0,0,0,0,0,35.589,0.1932,,30.63,0.325,,,,,16.32
2014,1,0,0,0,0,0,0,0,0,0,11.4407,0.072,,3.03,0.094,,,,3607,3.56228
2014,1,0,0,0,0,0,0,0,0,0,11.4432,0.0732,,5.43487,0.075,,,,3742.67,3.56228
2014,1,0,0,0,0,0,0,0,0,0,11.4433,0.0717,,5.35,0,,550,,3567,3.56228
2018,1,0,0,0,0,0,0,0,0,0,7600,5.4,,36,0.27,,,,3607,3.56228
2014,1,0,0,0,0,0,0,0,0,0,5.2354,0.053,,10.2,0.06,,,,4347,25.8557
2013,1,0,0,0,0,0,0,0,0,0,8.63182,0.0607,,10.6,0.073,,,,,15.1285
2013,1,0,0,0,0,0,0,0,0,0,25.63058,0.1254,,6.8,0.099,,,,,15.1285
2013,1,0,0,0,0,0,0,0,0,0,603.95116,1.0304,,29.4,0.373,,,,,15.1285
2009,1,0,0,0,0,0,0,0,0,0,2288,2.41,,260.61,0.21,,,,3370,12.356
2009,1,0,0,0,0,0,0,0,0,0,2333,2.523,,239.00696,0.169,,,,3411.78,12.356
2014,1,0,0,0,0,0,0,0,0,0,17.133,0.092,,6.49,0.07,,,,,11.9407
2014,1,0,0,0,0,0,0,0,0,0,17.38,0.103,,8.3,0.11,,,,3371,11.9407
2014,1,0,0,0,0,0,0,0,0,0,24.329,0.129,,6.4,0.09,,,,3371,11.9407
2020,1,0,0,0,0,0,0,0,0,0,106.3,0.309,,7.56,0.14,,,,,11.9407
2022,1,0,0,0,0,0,0,0,0,0,2.38128933,0.034411,,4.59248,0.239302,,,,,37.0788
2022,1,0,0,0,0,0,0,0,0,0,25533.11353,16.763449,,4067.84698,0.040554,,,,,37.0788
2020,1,0,0,0,0,0,0,0,0,0,69.971,0.283,,16.2,0.72,,,,,28.4434
2020,1,0,0,0,0,0,0,0,0,0,121.995,0.339,,7.268,0.19,,,,,5.75624
2020,1,0,0,0,0,0,0,0,0,0,121.932676,0.384214,,8.57613,0.365639,,,,,5.75624
2014,1,0,0,0,0,0,0,0,0,0,526.115,0.898,,8.478,0.1,,,,,5.75624
2014,1,0,0,0,0,0,0,0,0,0,579.4749467,1.086215,,14.85045,0.403522,,,,,5.75624
2014,1,0,0,0,0,0,0,0,0,0,471,0.97,,32,0.1,,,,3564,5.75624
2020,1,0,0,0,0,0,0,0,0,0,14.238,0.0818,,4,0.1,2.53,351,,3451,5.58057
2014,1,0,0,0,0,0,0,0,0,0,15.819,0.101,,13,0.08,,,,3542,23.6062
2017,1,0,0,0,0,0,0,0,0,0,18.6498,0.091101,,2.89,0.1,1.06,,,3382,5.921535
2017,1,0,0,0,0,0,0,0,0,0,4.7234,0.036467,,1.18,0.17,6.66,,,3382,5.921535
